Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
15/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,616,0,,13661,106,7,541,0,55,10,2
15/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,461,0,,14502,80,8,416,0,32,5,0
15/02/18 13:00,000000001415,3,SW,2,SouthWest,978,0,,15044,186,1,790,3,159,23,2
15/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,642,0,,13625,103,7,564,0,54,12,4
15/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,459,0,,15277,52,11,422,1,22,2,1
15/02/18 14:00,000000001415,3,SW,2,SouthWest,1036,0,,14861,181,3,842,3,163,24,0
15/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,682,0,,10991,94,15,599,3,54,10,1
15/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,550,0,,13289,65,15,497,1,32,4,1
15/02/18 15:00,000000001415,3,SW,2,SouthWest,1100,0,,14599,175,6,898,1,169,24,2
15/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,710,0,,10446,69,11,638,4,36,13,4
15/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,654,0,,11929,50,10,609,1,29,4,1
15/02/18 16:00,000000001415,3,SW,2,SouthWest,1259,0,,12852,102,7,1117,6,113,15,1
15/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,567,0,,8977,102,15,485,6,33,25,2
15/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,639,0,,10556,36,6,607,1,18,5,2
15/02/18 17:00,000000001415,3,SW,2,SouthWest,1083,0,,12797,102,6,961,5,101,10,0
15/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,691,0,,12478,20,4,667,1,11,3,5
15/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,506,0,,13657,24,11,481,0,12,0,1
15/02/18 18:00,000000001415,3,SW,2,SouthWest,1116,0,,13807,90,8,1002,3,92,8,3
15/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,448,0,,13455,27,12,417,0,8,4,4
15/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,424,0,,14786,21,7,406,0,7,2,2
15/02/18 19:00,000000001415,3,SW,2,SouthWest,856,0,,14793,99,2,764,3,80,5,2
15/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,377,0,,14178,27,9,356,0,9,1,1
15/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,341,0,,14671,9,8,328,0,3,0,2
15/02/18 20:00,000000001415,3,SW,2,SouthWest,669,0,,15694,111,2,590,2,70,4,1
15/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,320,0,,14845,34,6,302,0,9,2,1
15/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,247,0,,15635,20,8,234,0,4,1,0
15/02/18 21:00,000000001415,3,SW,2,SouthWest,596,0,,16390,114,1,526,0,64,4,1
15/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,266,0,,14842,30,6,251,0,6,2,1
15/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,310,0,,15876,19,7,297,0,6,0,0
15/02/18 22:00,000000001415,3,SW,2,SouthWest,487,0,,16367,140,0,418,0,63,5,1
15/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,155,0,,15532,26,3,146,0,3,1,1
15/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,213,0,,16248,5,6,206,0,1,0,0
15/02/18 23:00,000000001415,3,SW,2,SouthWest,351,0,,17137,148,0,298,0,48,4,1
16/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,93,0,,15045,86,2,82,0,6,2,1
16/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,134,0,,16202,15,3,129,0,2,0,0
16/02/18 00:00,000000001415,3,SW,2,SouthWest,223,0,,17641,202,0,178,0,42,3,0
16/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,46,0,,15719,43,0,44,0,2,0,0
16/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,107,0,,16402,19,2,103,0,1,1,0
16/02/18 01:00,000000001415,3,SW,2,SouthWest,173,0,,18157,277,0,125,0,44,4,0
16/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,49,0,,15794,82,1,44,0,3,1,0
16/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,71,0,,16307,28,3,66,0,0,2,0
16/02/18 02:00,000000001415,3,SW,2,SouthWest,81,0,,18813,247,0,61,0,19,1,0
16/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,35,0,,17119,86,1,31,0,1,2,0
16/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,64,0,,18021,47,1,60,0,3,0,0
16/02/18 03:00,000000001415,3,SW,2,SouthWest,134,0,,18439,313,0,92,0,39,3,0
16/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,56,0,,16305,161,2,44,0,7,2,1
16/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,63,0,,17077,143,1,53,0,9,0,0
16/02/18 04:00,000000001415,3,SW,2,SouthWest,138,0,,18356,203,0,108,0,27,1,2
16/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,102,0,,16936,108,4,87,0,9,2,0
16/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,84,0,,18128,71,4,74,0,4,2,0
16/02/18 05:00,000000001415,3,SW,2,SouthWest,312,0,,18473,189,1,250,0,57,2,2
16/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,303,0,,15344,109,5,265,0,23,10,0
16/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,282,0,,15880,89,1,256,0,21,4,0
16/02/18 06:00,000000001415,3,SW,2,SouthWest,769,0,,16256,153,1,645,1,102,16,4
16/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,725,0,,12679,94,11,646,0,57,11,0
16/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,635,0,,13325,66,13,576,2,38,4,2
16/02/18 07:00,000000001415,3,SW,2,SouthWest,1327,0,,13566,132,8,1135,6,152,23,2
16/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,810,0,,10588,81,14,727,2,54,12,0
16/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,795,0,,11469,67,8,728,6,47,6,0
16/02/18 08:00,000000001415,3,SW,2,SouthWest,1209,0,,13557,138,8,1028,4,148,19,0
16/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,547,0,,13675,93,8,486,1,43,8,1
16/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,530,0,,15037,68,10,483,0,35,1,1
16/02/18 09:00,000000001415,3,SW,2,SouthWest,839,0,,15407,228,3,643,0,166,25,1
16/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,544,0,,13945,147,9,454,0,69,11,0
16/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,459,0,,14926,102,12,399,0,47,0,1
16/02/18 10:00,000000001415,3,SW,2,SouthWest,859,0,,14712,229,1,657,2,173,24,2
16/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,551,0,,13665,156,7,453,1,74,12,4
16/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,463,0,,15173,58,9,425,0,23,4,2
16/02/18 11:00,000000001415,3,SW,2,SouthWest,890,0,,15022,218,3,690,1,170,24,2
16/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,556,0,,13694,140,5,472,0,70,8,1
16/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,513,0,,14435,53,11,472,1,24,3,1
16/02/18 12:00,000000001415,3,SW,2,SouthWest,1014,0,,14294,176,3,827,3,157,21,3
16/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,624,0,,13571,123,8,537,0,64,13,2
16/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,500,0,,14929,60,6,462,2,28,2,0
16/02/18 13:00,000000001415,3,SW,2,SouthWest,998,0,,14870,187,2,806,2,168,19,1
16/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,521,0,,7221,167,12,412,6,55,32,3
16/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,604,0,,11128,71,6,552,1,38,5,2
16/02/18 14:00,000000001415,3,SW,2,SouthWest,1063,0,,14161,161,5,880,5,153,18,2
16/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,519,0,,8175,150,16,413,4,46,32,3
16/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,625,0,,11745,62,10,572,1,37,2,3
16/02/18 15:00,000000001415,3,SW,2,SouthWest,1201,0,,13894,157,6,998,6,175,14,2
16/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,605,0,,9489,104,14,518,3,37,26,2
16/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,640,0,,11604,39,10,597,4,23,2,4
16/02/18 16:00,000000001415,3,SW,2,SouthWest,1115,0,,13608,118,5,973,3,116,16,2
16/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,698,0,,11126,39,8,659,2,18,9,2
16/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,619,0,,12531,37,10,582,1,20,3,3
16/02/18 17:00,000000001415,3,SW,2,SouthWest,1263,0,,13108,98,7,1126,4,114,10,1
16/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,581,0,,12725,24,11,552,1,12,2,3
16/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,529,0,,13532,21,8,508,0,11,0,2
16/02/18 18:00,000000001415,3,SW,2,SouthWest,1108,0,,14161,99,3,987,3,105,5,4
16/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,510,0,,13441,18,5,487,1,9,0,7
16/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,460,0,,14385,20,10,441,0,8,1,0
16/02/18 19:00,000000001415,3,SW,2,SouthWest,899,0,,14740,122,4,782,3,108,2,0
16/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,440,0,,13551,14,13,416,1,6,0,2
16/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,450,0,,14490,4,10,437,0,2,0,1
16/02/18 20:00,000000001415,3,SW,2,SouthWest,762,0,,15767,101,1,683,0,75,2,1
16/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,321,0,,14572,22,9,304,0,5,2,0
16/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,334,0,,15279,12,11,319,0,4,0,0
16/02/18 21:00,000000001415,3,SW,2,SouthWest,590,0,,16275,97,2,528,0,54,3,3
16/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,397,0,,14111,13,13,379,0,4,1,0
16/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,422,0,,14753,2,12,409,0,1,0,0
16/02/18 22:00,000000001415,3,SW,2,SouthWest,666,0,,15589,134,1,572,3,87,2,1
16/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,244,0,,15025,33,8,226,0,7,1,1
16/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,360,0,,16058,6,15,342,1,2,0,0
16/02/18 23:00,000000001415,3,SW,2,SouthWest,509,0,,16353,145,4,429,0,71,3,2
17/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,164,0,,15064,18,7,153,0,3,0,1
17/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,255,0,,15647,24,7,242,0,4,2,0
17/02/18 00:00,000000001415,3,SW,2,SouthWest,326,0,,17141,150,0,277,0,48,1,0
17/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,98,0,,15303,61,1,91,0,3,3,0
17/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,181,0,,16473,22,4,172,0,3,1,1
17/02/18 01:00,000000001415,3,SW,2,SouthWest,274,0,,17642,164,0,229,0,42,3,0
17/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,83,0,,16178,48,6,73,0,3,1,0
17/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,214,0,,16086,19,4,206,0,4,0,0
17/02/18 02:00,000000001415,3,SW,2,SouthWest,267,0,,17703,180,1,218,0,47,1,0
17/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,71,0,,15892,70,6,60,0,5,0,0
17/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,173,0,,17119,17,3,167,0,2,1,0
17/02/18 03:00,000000001415,3,SW,2,SouthWest,262,0,,18143,141,0,225,0,37,0,0
17/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,72,0,,16103,83,1,65,0,6,0,0
17/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,133,0,,17201,8,4,128,0,1,0,0
17/02/18 04:00,000000001415,3,SW,2,SouthWest,202,0,,18031,168,0,168,0,32,2,0
17/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,94,0,,16687,117,2,81,0,11,0,0
17/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,101,0,,17142,40,5,92,0,4,0,0
17/02/18 05:00,000000001415,3,SW,2,SouthWest,212,0,,18451,165,0,177,0,33,2,0
17/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,139,0,,16333,115,2,121,0,13,3,0
17/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,106,0,,17275,57,5,95,0,4,2,0
17/02/18 06:00,000000001415,3,SW,2,SouthWest,299,0,,18441,157,0,251,0,43,4,1
17/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,195,0,,15520,92,3,174,0,17,1,0
17/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,161,0,,17169,68,3,147,0,11,0,0
17/02/18 07:00,000000001415,3,SW,2,SouthWest,381,0,,17547,199,0,302,1,70,6,2
17/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,300,0,,15070,90,3,270,0,19,8,0
17/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,256,0,,16241,55,5,236,0,12,2,1
17/02/18 08:00,000000001415,3,SW,2,SouthWest,481,0,,16983,202,0,382,0,86,11,2
17/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,326,0,,14659,64,3,296,2,20,1,2
17/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,326,0,,16225,64,8,296,0,20,1,1
17/02/18 09:00,000000001415,3,SW,2,SouthWest,573,0,,16534,168,1,474,2,84,12,0
17/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,401,0,,14924,77,8,360,1,28,3,1
17/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,303,0,,16372,33,5,286,0,10,0,1
17/02/18 10:00,000000001415,3,SW,2,SouthWest,658,0,,16255,152,0,553,1,93,7,4
17/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,472,0,,14316,49,10,436,0,18,5,2
17/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,432,0,,15273,21,7,416,0,9,0,0
17/02/18 11:00,000000001415,3,SW,2,SouthWest,757,0,,16000,118,2,662,3,85,4,1
17/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,555,0,,13869,34,15,520,1,15,4,0
17/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,493,0,,14771,14,11,474,0,7,0,1
17/02/18 12:00,000000001415,3,SW,2,SouthWest,850,0,,15342,116,2,743,2,92,7,3
17/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,563,0,,14144,21,7,542,0,9,3,1
17/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,505,0,,15567,26,15,475,1,13,0,1
17/02/18 13:00,000000001415,3,SW,2,SouthWest,977,0,,15928,103,2,872,1,98,3,1
17/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,535,0,,13858,26,7,512,0,11,3,1
17/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,505,0,,15448,18,14,481,0,8,1,1
17/02/18 14:00,000000001415,3,SW,2,SouthWest,911,0,,15845,93,1,824,1,79,6,0
17/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,492,0,,14403,18,7,473,0,7,2,2
17/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,450,0,,15317,24,9,430,0,9,2,0
17/02/18 15:00,000000001415,3,SW,2,SouthWest,971,0,,15751,87,5,880,1,82,2,1
17/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,533,0,,13874,30,11,502,1,13,3,3
17/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,485,0,,14958,16,16,461,0,6,2,0
17/02/18 16:00,000000001415,3,SW,2,SouthWest,946,0,,15466,96,0,851,4,87,4,0
17/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,508,0,,13439,16,8,486,1,5,3,2
17/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,513,0,,14981,14,12,493,0,5,2,1
17/02/18 17:00,000000001415,3,SW,2,SouthWest,940,0,,14853,103,3,838,0,94,3,2
17/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,594,0,,13350,10,8,574,0,5,1,6
17/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,508,0,,14273,10,9,494,0,5,0,0
17/02/18 18:00,000000001415,3,SW,2,SouthWest,777,0,,14964,102,3,692,1,76,3,2
17/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,474,0,,13458,25,6,453,0,9,3,3
17/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,476,0,,14643,8,11,461,0,1,3,0
17/02/18 19:00,000000001415,3,SW,2,SouthWest,817,0,,15258,106,0,728,0,84,3,2
17/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,415,0,,13985,22,9,395,0,8,1,2
17/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,456,0,,15157,20,8,439,0,7,2,0
17/02/18 20:00,000000001415,3,SW,2,SouthWest,644,0,,16178,129,0,560,0,81,2,1
17/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,319,0,,14577,13,9,303,0,4,0,2
17/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,360,0,,15231,8,7,350,0,3,0,0
17/02/18 21:00,000000001415,3,SW,2,SouthWest,550,0,,16523,116,1,483,1,64,0,1
17/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,285,0,,14601,7,4,278,0,2,0,1
17/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,303,0,,15776,3,5,296,0,1,0,1
17/02/18 22:00,000000001415,3,SW,2,SouthWest,556,0,,16310,155,0,469,0,84,2,1
17/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,259,0,,15075,15,6,249,0,4,0,0
17/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,365,0,,15763,8,15,346,0,3,0,1
17/02/18 23:00,000000001415,3,SW,2,SouthWest,574,0,,16760,181,1,467,2,99,5,0
18/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,171,0,,15322,0,4,165,0,0,0,2
18/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,362,0,,16831,8,5,353,1,2,1,0
18/02/18 00:00,000000001415,3,SW,2,SouthWest,480,0,,17069,158,0,404,0,75,1,0
18/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,130,0,,15425,8,2,127,0,1,0,0
18/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,355,0,,16506,11,5,345,0,4,0,1
18/02/18 01:00,000000001415,3,SW,2,SouthWest,434,0,,17335,113,0,384,1,48,1,0
18/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,124,0,,15298,0,4,119,0,0,0,0
18/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,304,0,,16234,3,4,299,0,0,1,0
18/02/18 02:00,000000001415,3,SW,2,SouthWest,401,0,,18009,272,1,291,0,107,2,0
18/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,101,0,,15289,20,3,96,0,1,1,0
18/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,266,0,,16640,8,4,260,0,2,0,0
18/02/18 03:00,000000001415,3,SW,2,SouthWest,340,0,,18427,253,0,253,1,86,0,0
18/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,79,0,,15454,51,3,72,0,3,1,0
18/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,199,0,,16944,0,3,196,0,0,0,0
18/02/18 04:00,000000001415,3,SW,2,SouthWest,287,0,,18335,185,0,234,0,52,1,0
18/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,69,0,,16337,43,3,63,0,2,1,0
18/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,123,0,,16944,8,1,121,0,1,0,0
18/02/18 05:00,000000001415,3,SW,2,SouthWest,214,0,,18219,220,0,167,0,45,2,0
18/02/18 06:00,000000001415,1,NE_NS,1,NorthEast,72,0,,15803,14,5,66,0,0,1,0
18/02/18 06:00,000000001415,2,NE_OS,1,NorthEast,109,0,,16899,18,3,104,0,1,1,0
18/02/18 06:00,000000001415,3,SW,2,SouthWest,232,0,,18734,181,1,186,1,40,2,2
18/02/18 07:00,000000001415,1,NE_NS,1,NorthEast,128,0,,16578,39,1,120,0,4,1,2
18/02/18 07:00,000000001415,2,NE_OS,1,NorthEast,115,0,,17169,43,4,105,0,5,0,1
18/02/18 07:00,000000001415,3,SW,2,SouthWest,214,0,,18559,196,0,169,0,37,5,3
18/02/18 08:00,000000001415,1,NE_NS,1,NorthEast,206,0,,16677,19,2,199,0,3,1,1
18/02/18 08:00,000000001415,2,NE_OS,1,NorthEast,129,0,,17638,31,4,121,0,4,0,0
18/02/18 08:00,000000001415,3,SW,2,SouthWest,223,0,,18582,170,0,182,0,31,7,3
18/02/18 09:00,000000001415,1,NE_NS,1,NorthEast,309,0,,15430,16,3,301,0,5,0,0
18/02/18 09:00,000000001415,2,NE_OS,1,NorthEast,202,0,,17119,45,4,186,1,9,0,2
18/02/18 09:00,000000001415,3,SW,2,SouthWest,381,0,,17688,131,1,328,1,45,5,1
18/02/18 10:00,000000001415,1,NE_NS,1,NorthEast,420,0,,14683,31,8,398,1,10,3,0
18/02/18 10:00,000000001415,2,NE_OS,1,NorthEast,263,0,,16780,15,13,245,0,4,0,1
18/02/18 10:00,000000001415,3,SW,2,SouthWest,489,0,,17039,149,1,413,1,68,5,1
18/02/18 11:00,000000001415,1,NE_NS,1,NorthEast,503,0,,14343,20,4,486,0,10,0,3
18/02/18 11:00,000000001415,2,NE_OS,1,NorthEast,374,0,,16162,27,8,355,1,7,3,0
18/02/18 11:00,000000001415,3,SW,2,SouthWest,606,0,,16487,127,1,525,2,72,5,1
18/02/18 12:00,000000001415,1,NE_NS,1,NorthEast,499,0,,14231,28,7,477,0,12,2,1
18/02/18 12:00,000000001415,2,NE_OS,1,NorthEast,442,0,,15466,16,4,430,1,6,1,0
18/02/18 12:00,000000001415,3,SW,2,SouthWest,676,0,,16108,105,2,600,1,68,3,2
18/02/18 13:00,000000001415,1,NE_NS,1,NorthEast,524,0,,13875,19,8,506,0,9,1,0
18/02/18 13:00,000000001415,2,NE_OS,1,NorthEast,431,0,,15382,16,11,413,0,7,0,0
18/02/18 13:00,000000001415,3,SW,2,SouthWest,874,0,,15476,108,2,775,2,85,9,1
18/02/18 14:00,000000001415,1,NE_NS,1,NorthEast,525,0,,13986,15,11,504,0,6,2,2
18/02/18 14:00,000000001415,2,NE_OS,1,NorthEast,471,0,,15391,8,10,456,1,4,0,0
18/02/18 14:00,000000001415,3,SW,2,SouthWest,939,0,,15605,93,1,846,4,83,4,1
18/02/18 15:00,000000001415,1,NE_NS,1,NorthEast,444,0,,14311,14,3,433,1,5,1,0
18/02/18 15:00,000000001415,2,NE_OS,1,NorthEast,398,0,,15789,25,17,370,1,8,2,0
18/02/18 15:00,000000001415,3,SW,2,SouthWest,924,0,,15473,93,2,830,3,85,1,3
18/02/18 16:00,000000001415,1,NE_NS,1,NorthEast,426,0,,14280,9,7,412,1,2,2,0
18/02/18 16:00,000000001415,2,NE_OS,1,NorthEast,374,0,,15286,27,8,356,0,8,2,0
18/02/18 16:00,000000001415,3,SW,2,SouthWest,832,0,,15863,105,3,739,3,82,5,0
18/02/18 17:00,000000001415,1,NE_NS,1,NorthEast,434,0,,13783,16,8,417,0,7,0,1
18/02/18 17:00,000000001415,2,NE_OS,1,NorthEast,379,0,,14970,21,11,360,0,4,4,0
18/02/18 17:00,000000001415,3,SW,2,SouthWest,709,0,,15766,106,1,631,2,73,2,0
18/02/18 18:00,000000001415,1,NE_NS,1,NorthEast,393,0,,14026,15,6,378,0,5,1,2
18/02/18 18:00,000000001415,2,NE_OS,1,NorthEast,347,0,,15300,12,11,331,0,4,0,1
18/02/18 18:00,000000001415,3,SW,2,SouthWest,598,0,,15612,94,2,539,0,53,3,1
18/02/18 19:00,000000001415,1,NE_NS,1,NorthEast,298,0,,14013,30,11,277,0,7,2,1
18/02/18 19:00,000000001415,2,NE_OS,1,NorthEast,254,0,,15454,16,10,240,0,4,0,0
18/02/18 19:00,000000001415,3,SW,2,SouthWest,491,0,,16320,134,2,421,2,63,3,0
18/02/18 20:00,000000001415,1,NE_NS,1,NorthEast,218,0,,14718,18,2,211,1,3,1,0
18/02/18 20:00,000000001415,2,NE_OS,1,NorthEast,215,0,,15683,9,8,205,0,2,0,0
18/02/18 20:00,000000001415,3,SW,2,SouthWest,405,0,,16405,72,0,375,1,29,0,0
18/02/18 21:00,000000001415,1,NE_NS,1,NorthEast,186,0,,15152,27,4,177,0,5,0,0
18/02/18 21:00,000000001415,2,NE_OS,1,NorthEast,172,0,,15533,17,6,163,0,3,0,0
18/02/18 21:00,000000001415,3,SW,2,SouthWest,341,0,,16599,123,1,297,0,41,1,1
18/02/18 22:00,000000001415,1,NE_NS,1,NorthEast,150,0,,15293,20,6,141,0,3,0,0
18/02/18 22:00,000000001415,2,NE_OS,1,NorthEast,140,0,,15905,14,2,136,0,2,0,0
18/02/18 22:00,000000001415,3,SW,2,SouthWest,319,0,,16654,110,0,281,2,34,1,1
18/02/18 23:00,000000001415,1,NE_NS,1,NorthEast,107,0,,15548,47,5,97,0,5,0,0
18/02/18 23:00,000000001415,2,NE_OS,1,NorthEast,138,0,,16810,29,6,127,0,4,0,1
18/02/18 23:00,000000001415,3,SW,2,SouthWest,206,0,,17322,209,0,163,0,41,2,0
19/02/18 00:00,000000001415,1,NE_NS,1,NorthEast,63,0,,15772,32,4,56,0,2,0,1
19/02/18 00:00,000000001415,2,NE_OS,1,NorthEast,88,0,,16562,23,7,79,0,2,0,0
19/02/18 00:00,000000001415,3,SW,2,SouthWest,137,0,,18301,263,0,100,0,36,0,1
19/02/18 01:00,000000001415,1,NE_NS,1,NorthEast,41,0,,15346,49,3,36,0,1,1,0
19/02/18 01:00,000000001415,2,NE_OS,1,NorthEast,49,0,,17007,82,2,43,0,4,0,0
19/02/18 01:00,000000001415,3,SW,2,SouthWest,85,0,,17585,247,0,64,0,18,3,0
19/02/18 02:00,000000001415,1,NE_NS,1,NorthEast,30,0,,16481,133,2,24,0,3,1,0
19/02/18 02:00,000000001415,2,NE_OS,1,NorthEast,51,0,,16487,0,4,47,0,0,0,0
19/02/18 02:00,000000001415,3,SW,2,SouthWest,71,0,,18337,338,0,46,1,22,2,0
19/02/18 03:00,000000001415,1,NE_NS,1,NorthEast,38,0,,15724,158,2,30,0,5,1,0
19/02/18 03:00,000000001415,2,NE_OS,1,NorthEast,43,0,,16118,47,3,37,1,2,0,0
19/02/18 03:00,000000001415,3,SW,2,SouthWest,74,0,,18956,378,0,46,0,27,1,0
19/02/18 04:00,000000001415,1,NE_NS,1,NorthEast,48,0,,15648,167,0,40,0,5,3,0
19/02/18 04:00,000000001415,2,NE_OS,1,NorthEast,28,0,,17212,36,0,27,0,1,0,0
19/02/18 04:00,000000001415,3,SW,2,SouthWest,111,0,,18393,207,0,88,0,21,2,0
19/02/18 05:00,000000001415,1,NE_NS,1,NorthEast,117,0,,17277,85,3,104,0,9,1,0
19/02/18 05:00,000000001415,2,NE_OS,1,NorthEast,96,0,,17454,62,5,85,0,6,0,0
